ID,Latitude,Longitude,Day,Hour,Minute,Duration,Task Value
998,42.14900179318164,12.510678700391106,3,10,52,20,8
999,42.14885195356006,12.50283011407454,2,3,30,30,7
1000,42.14370122295315,12.488209636375517,2,20,59,100,10
1001,42.127018560226865,12.527354298943752,2,9,16,40,7
1002,42.13483379310169,12.527508011352147,2,19,2,80,1
1003,42.14510908334249,12.507956300045743,1,11,8,20,7
1004,42.14985782936838,12.51794559818573,3,9,5,40,7
1005,42.153103878745796,12.493541669460209,3,10,22,40,1
1006,42.12334166540872,12.533610675827068,2,16,26,30,7
1007,42.1468648956806,12.522474379523755,3,9,10,40,6
1008,42.15326874871589,12.477048781914606,3,10,51,40,10
1009,42.127933331271706,12.52503551288732,2,13,6,70,8
1010,42.1543982976005,12.477297146243867,2,9,55,40,8
1011,42.15123472958883,12.515949313252964,1,22,35,80,5
1012,42.1426209897461,12.488445385942674,2,11,53,60,6
1013,42.149286692506294,12.510496702833493,2,11,28,60,9
1014,42.15391340781051,12.504623802288906,2,9,4,20,4
1015,42.156049354952096,12.504707130670246,3,9,26,40,3
1016,42.15562116949991,12.47622357589898,1,9,49,40,3
1017,42.155596311386134,12.495571359753319,1,0,10,70,1
1018,42.15102601994462,12.503573506155043,1,5,49,50,9
1019,42.15114855534536,12.482530332760888,2,16,49,30,8
1020,42.15488426432916,12.505029372013084,3,9,42,20,8
1021,42.14357031455373,12.49204725499215,1,16,8,50,3
1022,42.14370596689086,12.489173739427457,2,10,45,40,4
1023,42.142877947598265,12.466490339918002,3,9,32,60,9
1024,42.14283765003235,12.490076634146602,2,10,8,40,2
1025,42.15907346947213,12.521123830269282,2,9,29,20,6
1026,42.14479337582696,12.507202506665644,3,11,16,60,9
1027,42.14827972137329,12.520930403681946,2,3,13,80,10
1028,42.15806298094158,12.502032370468843,3,15,5,30,2
1029,42.14952002480256,12.508823595111263,1,12,2,50,8
1030,42.14880686119604,12.50332499076691,3,1,40,70,8
1031,42.14822296928788,12.505897909350823,3,11,20,20,9
1032,42.14179413377442,12.527515225810516,2,15,58,30,6
1033,42.15185432186017,12.49296902007005,3,10,3,20,5
1034,42.15813023671201,12.498624938591124,1,22,33,50,7
1035,42.14112888222432,12.475490094497674,1,11,37,40,8
1036,42.14960809246389,12.518277557003502,1,16,7,30,8
1037,42.158919640014666,12.467971028532915,3,9,54,20,3
1038,42.162607402138036,12.51844248742458,2,10,49,20,3
1039,42.14045447542333,12.48279085275741,1,11,55,60,8
1040,42.150325911988794,12.501775261463038,1,14,26,70,7
1041,42.12595812110088,12.534060988173005,2,13,38,70,1
1042,42.15453286072727,12.527214215213872,3,4,0,80,1
1043,42.14377662383468,12.48705943092484,1,21,9,100,10
1044,42.15431135104292,12.492477794971652,1,11,38,60,7
1045,42.16343850175633,12.521534885339115,1,11,53,60,2
1046,42.148714482491236,12.510922988992068,2,9,22,40,10
1047,42.1458780154991,12.490654547323304,2,22,17,80,10
1048,42.15247283709803,12.48969237475298,3,10,48,60,8
1049,42.14463934338444,12.49402731829144,1,11,59,60,2
1050,42.15492728978468,12.497871946551923,2,10,24,20,7
1051,42.15477872012109,12.497914792625956,3,10,0,20,5
1052,42.14926877838212,12.505801921421815,1,20,19,10,9
1053,42.141183328016034,12.472447764762173,1,17,51,50,7
1054,42.12256277658859,12.534264050191227,2,10,47,40,1
1055,42.13630613346864,12.52711914731941,1,12,40,30,5
1056,42.150732017591125,12.47603306640661,2,9,36,60,3
1057,42.145331467274815,12.507239832837511,3,8,2,10,3
1058,42.15605974144349,12.504241493265399,1,6,13,80,5
1059,42.143820732337275,12.489746936025194,3,10,36,60,6
1060,42.152561072351986,12.507605923296682,3,11,16,40,1
1061,42.135317024206536,12.485294261894685,3,21,23,10,2
1062,42.145682808297295,12.49564663082704,2,3,28,70,2
1063,42.15797634050422,12.501945635116108,1,16,0,50,9
1064,42.15579633996757,12.475343576892746,1,11,33,20,5
1065,42.14862523126803,12.504110527796666,1,10,3,40,1
1066,42.146092154068924,12.478109862234472,3,0,8,10,8
1067,42.13002091289576,12.5322883509518,3,11,5,20,2
1068,42.150417612161995,12.489672724831701,2,11,31,60,7
1069,42.15538670475683,12.478135717412966,3,10,42,40,8
1070,42.15361254709769,12.519143042049873,1,3,35,100,6
1071,42.15205172884209,12.48857783468535,3,12,52,70,3
1072,42.15347908754467,12.47172915152056,1,11,34,20,5
1073,42.140964968448145,12.478926593666818,3,19,42,10,5
1074,42.15464082909814,12.47974535462297,3,16,13,30,2
1075,42.152691035930964,12.494120489638348,2,8,33,10,3
1076,42.14327387184974,12.46488616947333,3,16,37,50,2
1077,42.1451835461745,12.493321561866399,1,9,25,40,4
1078,42.15332674486982,12.496122900096463,1,13,27,70,2
1079,42.147822223886365,12.499724991941392,1,11,28,40,4
1080,42.161385685150336,12.524479596009748,1,13,24,50,10
1081,42.144663158352806,12.507880157750341,1,9,55,20,5
1082,42.14276138438213,12.507422796547223,3,7,58,100,4
1083,42.15006376175981,12.492219695757969,1,10,59,20,6
1084,42.15185968011007,12.493496335075145,1,14,36,50,3
1085,42.149900671564,12.511291396674569,2,22,29,10,7
1086,42.142390732006106,12.491871713775826,2,10,19,60,4
1087,42.156770181194574,12.52104974276573,3,15,9,70,6
1088,42.15422234489166,12.491835483895878,3,17,55,70,6
1089,42.1499702405791,12.48653725170104,1,11,10,20,4
1090,42.14896109768162,12.48870277360176,3,10,52,40,7
1091,42.14860041566423,12.489499523657967,3,16,25,70,3
1092,42.133787793268134,12.476136237529882,1,10,38,40,1
1093,42.1452497363586,12.493005896660026,3,11,11,20,4
1094,42.143240624930264,12.489451966004491,2,21,13,80,3
1095,42.14240517967699,12.507167264161266,3,17,20,70,7
1096,42.15899593215321,12.50428571393844,2,9,20,40,1
1097,42.15591109715712,12.505270681207168,3,9,18,60,2
1098,42.14037821642827,12.495398844544908,2,11,35,60,7
1099,42.155437860078415,12.492643662036294,3,16,10,50,7
1100,42.15369121869844,12.477067469434248,1,14,49,70,10
1101,42.1527182865739,12.478363584899135,1,11,38,40,7
1102,42.14370108624222,12.505539117589361,2,11,25,40,3
1103,42.153228712536176,12.471865265896453,2,9,14,40,6
1104,42.143290639279726,12.525955630974696,3,11,15,20,8
1105,42.1663626546511,12.521148760683047,1,9,59,40,6
1106,42.14440674784962,12.491672040372578,2,10,16,60,7
1107,42.15350551976176,12.492035244493005,2,17,16,50,7
1108,42.14689835377703,12.501335821608299,1,9,39,60,7
1109,42.141120397779964,12.515081303182882,3,9,56,40,5
1110,42.150201234731895,12.515216073300147,2,10,30,20,2
1111,42.16182665118278,12.52776832762543,3,17,6,30,7
1112,42.15634425296674,12.520376907769116,1,16,4,50,5
1113,42.15284003834691,12.518969349314972,3,23,33,10,6
1114,42.14771446943002,12.507162450058255,3,2,49,10,7
1115,42.137133695595836,12.492819874083542,2,10,14,60,5
1116,42.12721939194752,12.526638120606268,1,17,40,50,4
1117,42.147699345660705,12.491441323706704,2,13,2,30,4
1118,42.15667793651612,12.497451874515361,3,23,37,100,1
1119,42.151173081781806,12.507113330670318,3,11,23,20,6
1120,42.155416042511035,12.505496630137728,2,11,56,60,5
1121,42.13029197940356,12.522199274069349,1,9,31,20,2
1122,42.14333158927669,12.4899675546239,2,9,3,40,7
1123,42.148429130728,12.510835068061848,3,10,47,60,8
1124,42.15782410852555,12.525424770736649,1,14,34,70,2
1125,42.154588034545874,12.477796515988612,3,11,28,60,10
1126,42.153762231591024,12.471578526230859,2,11,32,60,6
1127,42.1538223628753,12.492114407022216,1,11,14,60,6
1128,42.14993664318206,12.500335145037626,2,11,55,40,7
1129,42.151091520648656,12.485378252891143,1,7,29,70,2
1130,42.159148148649784,12.521081581304408,1,14,12,30,6
1131,42.15692021363934,12.520556662282575,1,10,44,40,10
1132,42.12656970342636,12.53411233191415,1,10,18,60,6
1133,42.15102601994462,12.503573506155043,2,10,23,40,2
1134,42.15197562169549,12.50801120215558,2,11,31,40,3
1135,42.14897779432434,12.510695350357366,2,8,20,80,10
1136,42.14141157026799,12.491849543277016,1,22,33,30,6
1137,42.15500051178109,12.52690151676923,2,13,17,30,3
1138,42.14778204402318,12.507187433767788,2,11,47,40,10
1139,42.15470941228276,12.47706897437419,2,20,4,10,9
1140,42.1413512138851,12.471893976240734,3,7,11,100,8
1141,42.1202837378721,12.536837535014238,2,11,7,60,3
1142,42.12004795767704,12.537234593411942,1,13,31,70,2
1143,42.14634175715852,12.508994470918648,3,11,27,20,6
1144,42.14398207406618,12.490872518681394,3,9,3,20,10
1145,42.14601545729538,12.507403478631515,1,15,31,30,9
1146,42.155751114668384,12.499941771833711,1,10,23,60,3
1147,42.15389702294917,12.492386898778175,1,10,39,40,4
1148,42.14322552961832,12.49129298919161,3,10,6,20,10
1149,42.14976710427761,12.47786194245473,1,10,11,40,4
1150,42.14344902225102,12.48839904412738,1,17,19,30,6
1151,42.15065185797736,12.504681754533946,3,10,49,20,3
1152,42.15773498962973,12.51988898948045,3,10,15,40,5
1153,42.136881654700346,12.47533452441277,3,10,38,20,10
1154,42.15341301027069,12.507565000469366,3,4,31,80,2
1155,42.147602310594564,12.481224041166632,3,12,36,30,1
1156,42.146090785159565,12.496113337702552,1,19,46,100,2
1157,42.13298222076361,12.515989402337368,2,14,58,70,8
1158,42.1464759901419,12.523844742120989,2,0,11,80,4
1159,42.1620436552713,12.519938675908778,1,9,4,20,8
1160,42.14821735287815,12.482566584797345,1,9,53,20,7
1161,42.15180804708029,12.493517662641917,3,10,11,20,2
1162,42.154497075146715,12.47833722484046,3,10,5,20,5
1163,42.15378826318111,12.471568852453792,3,16,55,50,3
1164,42.15264371013461,12.496004818862595,3,10,24,60,3
1165,42.14716992639064,12.492311360928312,1,13,52,30,6
1166,42.1500205281382,12.515658425797671,3,9,24,20,2
1167,42.146394144340185,12.489502762742934,3,11,23,20,8
1168,42.14769769697206,12.50618789385291,1,10,41,20,1
1169,42.14150812646891,12.470773484560121,1,9,25,20,5
1170,42.15863522946596,12.503796467843689,2,19,13,10,9
1171,42.119984532466965,12.5385071550324,3,21,2,100,5
1172,42.1447295297069,12.50618780523447,3,9,49,20,1
1173,42.139308360924936,12.494318245189511,2,22,36,10,10
1174,42.14622698319589,12.476808903504985,2,10,2,60,2
1175,42.149241019343876,12.51243095799201,2,13,34,50,3
1176,42.144252009700985,12.50846231099463,3,13,59,70,3
1177,42.142015313553394,12.4915676115546,2,2,25,10,1
1178,42.146983977083885,12.50064259857258,1,10,35,20,3
1179,42.15117860899232,12.49214610796504,2,8,4,70,7
1180,42.14261040234815,12.506797967542273,3,0,41,100,6
1181,42.14678796749077,12.508908247002449,3,13,4,30,1
1182,42.14812682435814,12.500025905657685,2,10,59,40,4
1183,42.14909946935915,12.484017404275468,1,10,14,60,2
1184,42.13833483617518,12.52773417057254,2,11,27,60,1
1185,42.14055720882768,12.471943485633313,1,9,0,60,2
1186,42.15027233379746,12.493740560207016,3,18,31,100,2
1187,42.14972648313107,12.510174675866669,3,15,3,50,9
1188,42.14821804125563,12.477408586886147,2,22,28,10,4
1189,42.15336626174731,12.52710091663067,1,11,39,20,8
1190,42.14629059709063,12.496810302025553,3,10,5,60,7
1191,42.13204514838947,12.477964688752882,3,9,41,60,3
1192,42.156583566630665,12.47011940832949,2,9,4,60,8
1193,42.14633657800521,12.490806528157151,1,1,26,10,3
1194,42.1486833960588,12.502460832294501,3,10,3,20,1
1195,42.15606677886728,12.50449540662589,3,10,7,60,6
1196,42.149122978962765,12.502001416208156,3,10,59,40,8
1197,42.14662070573258,12.508910179873943,3,0,43,100,7
1198,42.15591632656717,12.47519719180288,3,3,52,10,6
1199,42.15375019075099,12.504559794457082,1,9,51,40,2
1200,42.12424171136592,12.534468119646187,1,5,29,80,4
1201,42.149737523127975,12.497276268271227,2,18,21,80,4
1202,42.15570964055797,12.492736318164292,2,18,54,10,4
1203,42.13206556628464,12.53017440354244,1,0,20,50,6
1204,42.14095049087807,12.51536339759873,3,10,2,20,5
1205,42.15615751553312,12.52027979851337,1,11,36,60,4
1206,42.15850879477194,12.503292027892828,2,10,33,20,9
1207,42.152859043292786,12.50766918546488,1,10,26,40,1
1208,42.15256206482982,12.495861840053596,2,13,20,50,6
1209,42.14106266782431,12.476622484962968,1,20,23,10,6
1210,42.14993084335909,12.515776304429584,3,6,52,80,5
1211,42.15068421679885,12.513678308689768,1,9,7,40,3
1212,42.15541363277636,12.49167303855124,1,10,59,40,1
1213,42.1408996625851,12.478006169632819,2,2,35,100,2
1214,42.14905275769545,12.520411024030782,1,9,48,40,8
1215,42.14078762845518,12.515585880535463,1,10,18,20,9
1216,42.15401357200415,12.493133987344345,1,0,23,10,7
1217,42.122847115892284,12.535101380979507,3,13,18,70,9
1218,42.14813937272096,12.491841911190177,2,9,38,60,10
1219,42.162843081490664,12.518182633445432,2,9,2,60,3
1220,42.14872561578042,12.511272644569313,1,7,51,100,5
1221,42.16208433763937,12.519986438932639,2,15,44,30,5
1222,42.11897417246083,12.539591765672975,1,15,11,30,10
1223,42.13968037581155,12.494580038840324,3,17,24,30,7
1224,42.12716544604291,12.526763860409813,3,12,42,30,4
1225,42.140584154252075,12.471941006248723,1,22,30,10,8
1226,42.15612206585656,12.503246816688593,2,6,50,100,4
1227,42.152802804590216,12.5203817963702,1,10,21,20,2
1228,42.14217166558014,12.469113835138442,3,16,25,30,4
1229,42.13836292291334,12.472600265135672,3,17,21,50,2
1230,42.160285995264616,12.520408883707463,1,12,20,30,2
1231,42.142225547048014,12.489590623689775,3,3,23,80,6
1232,42.15207071480641,12.504558471305597,2,9,45,20,2
1233,42.14855560951458,12.49162189980146,2,9,48,60,5
1234,42.161425072233385,12.521525115751157,3,17,40,50,3
1235,42.15227017714809,12.497582045064693,3,16,46,50,5
1236,42.1480291134299,12.511395431078226,3,10,28,60,9
1237,42.1295649447344,12.523759878892623,1,10,3,60,3
1238,42.151019981450105,12.514630575411962,1,9,5,20,2
1239,42.15319778394384,12.505376263907964,1,2,48,80,1
1240,42.15276929637626,12.511863903069326,1,21,32,100,1
1241,42.13464341541882,12.493665620180714,2,12,36,50,1
1242,42.143311179556335,12.46478952358876,3,14,53,70,7
1243,42.15482486912262,12.48634178100586,3,15,44,70,9
1244,42.14866813891126,12.509959447344041,3,9,43,20,9
1245,42.1290262178064,12.533404993863757,3,9,44,40,9
1246,42.15115257965631,12.490593157996548,2,9,58,60,3
1247,42.150183325827044,12.511409391681395,2,10,47,20,9
1248,42.14614493420512,12.497242581520917,3,17,35,50,2
1249,42.151078799092126,12.51565899024594,1,2,5,10,4
1250,42.147290063318174,12.501152586472939,2,4,57,10,10
1251,42.157836854071135,12.501798415944375,2,11,26,60,4
1252,42.15865012539745,12.523663103387982,1,17,14,30,1
1253,42.14381186385736,12.490675691473706,3,10,17,40,1
1254,42.15242365001826,12.504817074716062,2,5,1,80,10
1255,42.14093605941854,12.50382208389202,2,21,23,80,7
1256,42.14772547854361,12.50955834433774,3,13,13,30,9
1257,42.15667239025817,12.491279689564335,1,10,37,20,3
1258,42.14597658927437,12.496774619837685,2,10,28,60,2
1259,42.14993881475597,12.500298967552729,3,9,5,40,8
1260,42.16343850175633,12.521534885339115,1,3,57,10,4
1261,42.1576707420062,12.520540825401806,3,15,15,70,9
1262,42.137422017646216,12.474495392044279,3,10,13,20,9
1263,42.14760673317905,12.489481553262017,3,6,28,80,1
1264,42.15667358698797,12.491315952755178,1,0,25,30,4
1265,42.14958867608928,12.520359704481196,1,13,13,50,7
1266,42.14228982881041,12.496356113056363,3,10,51,60,10
1267,42.150659357820174,12.493070255562067,2,11,52,20,1
1268,42.140865251537456,12.479839673090337,2,17,34,50,10
1269,42.14246802543841,12.496191923730478,1,19,22,10,10
1270,42.15589625713614,12.476522687651894,2,12,36,30,6
1271,42.147629189716696,12.48005785366427,2,9,10,60,1
1272,42.146606904968046,12.47661987769219,1,15,8,50,5
1273,42.153816081833014,12.492469841716071,2,13,3,30,5
1274,42.15944064252305,12.51830556064975,2,8,41,100,6
1275,42.15803832817536,12.492104910125061,3,10,30,40,5
1276,42.15386909242466,12.493426677898764,2,12,49,30,1
1277,42.14519749967811,12.474586636972465,1,10,16,60,10
1278,42.14994797051902,12.494001702377588,2,10,53,60,10
1279,42.15603131980774,12.497424025730988,1,3,48,80,6
1280,42.155970753334955,12.526327118018994,3,9,15,60,1
1281,42.15613102202824,12.526278821156543,2,4,42,10,4
1282,42.1273497778761,12.526285961233986,2,10,1,20,3
1283,42.13239803468417,12.51649296283897,1,5,28,70,1
1284,42.151577695779714,12.506583071354243,2,14,1,50,3
1285,42.14743335118278,12.489904129586453,3,15,31,70,10
1286,42.158608689605046,12.524456477332935,2,11,56,60,9
1287,42.151356702380276,12.503870509927896,2,17,51,50,1
1288,42.13628019179221,12.527109049128907,3,11,33,20,5
1289,42.155701843829895,12.47050989581263,2,10,33,20,8
1290,42.14791441641574,12.50120243158874,3,0,0,10,6
1291,42.14839949225335,12.480014533291444,1,18,4,10,5
1292,42.15500857165297,12.517963251302652,2,9,0,20,4
1293,42.146885344358715,12.522369024235166,3,11,35,40,9
1294,42.15156270009176,12.504029816890323,3,10,6,60,6
1295,42.14603816579842,12.497264737579911,3,5,47,50,8
1296,42.133284607938236,12.47706726398843,3,15,48,30,6
1297,42.14788921378935,12.50490351368617,3,10,46,20,1
1298,42.145229402914445,12.490351239527818,2,10,43,60,1
1299,42.14038230863265,12.48289887390744,2,8,39,80,8
1300,42.15560878054315,12.519361859930761,3,16,31,70,8
1301,42.14889293908299,12.48876164948281,1,14,3,30,10
1302,42.14332890412834,12.488207590988344,2,10,20,20,10
1303,42.146603020598704,12.497179475649645,2,15,2,50,9
1304,42.14769995418925,12.489138019624773,1,8,15,80,4
1305,42.164831343924824,12.521911633325754,1,9,41,40,4
1306,42.14851166964646,12.506414042093155,3,10,1,60,4
1307,42.149643565364855,12.511101945469646,2,10,27,40,7
1308,42.14520672880913,12.524185206894455,1,11,16,60,10
1309,42.161137494273,12.519519042729682,2,10,38,40,9
1310,42.14249504229429,12.468723376829725,1,13,55,50,8
1311,42.143335240276635,12.488904971593588,3,11,5,40,8
1312,42.15550900164544,12.517736689890457,3,17,45,30,7
1313,42.15314128295137,12.514955438645455,3,0,50,10,4
1314,42.145508959947676,12.466538268302731,1,9,56,60,9
1315,42.15193462829409,12.50617149954578,1,20,44,10,5
1316,42.144582695879855,12.507867344402895,2,19,33,100,5
1317,42.147266263898544,12.478782875145708,3,15,25,50,5
1318,42.15860454349014,12.50369567982115,3,21,25,30,9
1319,42.14340281827524,12.505955096097328,2,9,33,20,1
1320,42.15360928233016,12.528145520163818,3,19,44,80,2
1321,42.14623873561085,12.495725432363491,2,10,58,60,8
1322,42.15616824145003,12.485184264352915,3,17,33,50,4
1323,42.14669517594244,12.50113083015557,1,14,34,30,9
1324,42.149596907147114,12.497333745526705,1,9,41,20,8
1325,42.14635225204236,12.494864087787157,2,17,22,70,2
1326,42.145303299809655,12.49481678604592,1,9,51,60,3
1327,42.141700813736584,12.497430105355702,1,13,31,30,9
1328,42.144582695879855,12.507867344402895,2,11,0,60,8
1329,42.14109536154419,12.475082794102867,1,11,13,60,3
1330,42.15750961989032,12.518982654528742,2,1,27,100,2
1331,42.14454647169809,12.506187421383128,2,14,16,50,1
1332,42.12638461636248,12.530855788053154,3,10,19,60,1
1333,42.1568497319858,12.521400723023326,2,22,18,50,6
1334,42.155069389282865,12.518923383754391,1,9,11,40,9
1335,42.149441506528454,12.511031250810712,1,9,44,20,8
1336,42.14827864120764,12.500937131057354,1,19,4,80,10
1337,42.14632156458745,12.524183841764215,3,10,31,60,1
1338,42.1528593793991,12.50804868585103,3,5,8,100,3
1339,42.14592422398233,12.496887845498666,2,9,29,40,4
1340,42.15045629105557,12.493582650588007,1,2,41,100,8
1341,42.14054241845531,12.474155680849254,3,7,47,10,7
1342,42.148749435291215,12.488501459713778,3,9,8,40,6
1343,42.14862270824652,12.479127233859248,2,10,59,60,7
1344,42.13369540335691,12.493744604419451,2,10,29,20,3
1345,42.151731189138886,12.511869548316948,2,13,57,30,6
1346,42.149423947051375,12.504572692155122,2,17,22,30,4
1347,42.14914189740107,12.476810523185373,2,10,19,40,8
1348,42.14815165542801,12.491771224712839,3,10,34,40,6
1349,42.1393901912625,12.50897042366293,1,9,19,60,10
1350,42.147420975565986,12.47454604351413,3,9,39,20,6
1351,42.15223896546791,12.49252189206946,1,16,43,50,2
1352,42.154566886180994,12.523070377055994,1,3,0,100,8
1353,42.15350132446245,12.494576555346177,2,12,24,50,3
1354,42.13986263067572,12.472221443642391,2,9,18,40,10
1355,42.14592748635799,12.507920124593165,1,15,46,70,7
1356,42.15539670062158,12.473275393475616,1,9,10,20,4
1357,42.135242847341665,12.527371019578984,1,10,26,40,9
1358,42.14401628942624,12.464843444442828,1,3,20,50,7
1359,42.14133948419348,12.52767712229127,3,9,20,40,1
1360,42.146250276749655,12.4962959708623,1,9,45,20,6
1361,42.15741549523078,12.525718782147939,3,8,45,10,7
1362,42.13774313053919,12.492661582415847,3,12,33,30,3
1363,42.15801910878868,12.520098577095029,2,11,19,60,2
1364,42.11921603623092,12.538669576914826,3,5,40,100,8
1365,42.1333517055169,12.476909850387983,2,21,19,80,9
1366,42.16030009179006,12.525137983392321,2,12,43,30,1
1367,42.13266257687248,12.47783013189561,3,12,35,50,2
1368,42.14791234904092,12.476729439759188,1,10,56,40,8
1369,42.15095498428922,12.481064201391083,3,23,1,80,9
1370,42.15321955607379,12.495399406286396,3,11,8,20,9
1371,42.150073928909656,12.486405507371282,1,11,23,40,10
1372,42.15226346262401,12.48942966446725,3,10,8,20,6
1373,42.148942502443795,12.502723418291836,2,11,29,40,10
1374,42.11599358902965,12.543472105294148,1,10,20,60,10
1375,42.14239858090252,12.480116504295173,3,4,33,10,6
1376,42.14749375697391,12.498261416987686,3,23,32,50,9
1377,42.143662541479884,12.507224739871736,3,11,52,60,9
1378,42.15812327070639,12.468965567627604,1,10,45,40,4
1379,42.16272967290097,12.51839328842132,2,9,27,60,5
1380,42.15653862842429,12.498838729404154,1,6,1,80,4
1381,42.15102601994462,12.503573506155043,3,14,47,50,3
1382,42.15910899982736,12.499133093822508,3,11,50,20,2
1383,42.149604787361135,12.519718992582563,3,16,5,50,6
1384,42.14046134648279,12.48277297170917,1,1,13,100,5
1385,42.14259290513632,12.489095480068906,2,21,46,80,2
1386,42.14609162846346,12.504991203706645,2,15,38,30,10
1387,42.1436846499442,12.490806211468346,3,10,3,60,10
1388,42.142039818818155,12.513341198597464,2,4,58,100,10
1389,42.143635816230116,12.507895081547591,1,9,58,20,3
1390,42.1519024737491,12.514254431032533,1,12,26,50,7
1391,42.13018438389753,12.532098540021467,2,0,57,100,7
1392,42.153477810663134,12.507460341911738,2,16,14,50,2
1393,42.153679387427296,12.471620259247333,1,13,32,50,3
1394,42.153150219189094,12.488366883088313,1,17,39,70,2
1395,42.14209025446269,12.491974119586109,2,11,1,60,7
1396,42.15011093959782,12.504217904722736,2,10,44,40,8
1397,42.152753352436335,12.49516599546486,2,12,5,70,10
1398,42.13159810551988,12.517957868569955,2,10,41,20,2
1399,42.15114148420172,12.481307527812797,2,3,0,30,6
1400,42.13965284419492,12.508292403717121,2,20,10,30,8
1401,42.14627388925448,12.507221650706526,3,11,11,20,8
1402,42.14312539008222,12.465506996298535,3,17,33,70,3
1403,42.15075772738263,12.476021946881996,3,1,2,80,5
1404,42.14134310008631,12.504325839661815,3,19,2,10,5
1405,42.15475383590745,12.523505066486182,1,11,22,20,6
1406,42.15248003419447,12.472365480818542,3,11,24,40,2
1407,42.141812586431556,12.49192690219964,3,16,28,30,7
1408,42.15299702649123,12.493875023433754,1,10,24,60,3
1409,42.14355188926409,12.512507468978828,2,6,40,80,6
1410,42.15722110495674,12.522429956212518,2,11,45,60,5
1411,42.15335073121441,12.52105755464056,3,11,43,20,8
1412,42.15209125740566,12.504582035645178,2,3,47,70,6
1413,42.15541021806864,12.491709045394364,2,11,51,40,10
1414,42.15990723472674,12.49936597389094,3,12,20,30,6
1415,42.15098077266407,12.513508841189259,2,11,18,20,10
1416,42.12670404420327,12.534128183638705,1,10,12,20,4
1417,42.15366040092676,12.479317527664858,3,9,55,40,2
1418,42.143972791973525,12.506748299323919,1,11,12,40,5
1419,42.15076583029556,12.504029992728997,1,11,25,40,9
1420,42.14749194479741,12.506384711386671,1,15,29,30,4
1421,42.145728799534126,12.509082315094693,3,16,59,50,8
1422,42.1408996625851,12.478006169632819,2,12,56,70,1
1423,42.150967664464446,12.502781739576902,3,14,38,30,7
1424,42.142019512981484,12.513365126954028,2,11,11,20,7
1425,42.15654320206294,12.485188079369696,2,22,49,80,9
1426,42.148854076634905,12.4882118477646,3,11,42,40,5
1427,42.13775570206059,12.4738213667633,3,10,54,40,4
1428,42.15610364760303,12.474965330890972,1,8,14,10,4
1429,42.14473645501546,12.489932642321953,2,22,52,10,8
1430,42.14846612107358,12.500385530688948,1,5,47,100,2
1431,42.14463934338444,12.49402731829144,1,9,15,60,4
1432,42.14427573297026,12.512016275999562,1,11,8,60,5
1433,42.15791168667298,12.498478210481945,2,12,5,70,6
1434,42.1457590843747,12.495647816319854,1,23,49,100,7
1435,42.1365396085112,12.527210031404854,1,12,36,50,4
1436,42.14908239357939,12.494841398782796,1,11,28,60,4
1437,42.14264538560229,12.490787149706177,3,15,11,50,10
1438,42.15549643228974,12.5200698,3,1,51,80,6
1439,42.14136639003506,12.491288041198686,1,11,14,40,1
1440,42.15486001130009,12.479508241743712,2,11,50,60,10
1441,42.14828688472474,12.479472169352437,3,19,1,80,9
1442,42.13828616041715,12.485313436736892,1,9,44,20,5
1443,42.15085269215503,12.48101750062035,2,11,50,60,4
1444,42.149368047849414,12.504149172762794,2,10,38,20,8
1445,42.16183354018913,12.530226967530258,2,11,43,60,1
1446,42.14333921497551,12.525923883279638,2,9,19,20,10
1447,42.1514615297917,12.482245189908268,2,14,20,30,8
1448,42.156685881902774,12.472214061584186,3,20,46,10,4
1449,42.14922142243486,12.50541935655686,2,12,51,70,9
1450,42.13857719419322,12.510200253222017,1,16,54,70,2
1451,42.147971040683345,12.479374481255128,3,3,6,10,10
1452,42.12371510537205,12.533297945241534,1,9,53,60,8
1453,42.14760493723299,12.509412803235305,3,10,7,60,6
1454,42.14669164504667,12.497106867136752,3,8,9,100,9
1455,42.15478087112925,12.477827014986708,3,20,12,80,5
1456,42.143796312165925,12.508232852311815,2,9,28,20,4
1457,42.16020234591252,12.525076141600984,1,16,17,70,5
1458,42.14389291533232,12.49220625496532,2,9,8,20,4
1459,42.14395992445776,12.505918678717945,1,11,35,60,2
1460,42.1356405997283,12.485538269401122,3,10,33,60,9
1461,42.154787453200996,12.476414152989047,2,10,44,40,6
1462,42.15504903323356,12.49655168165024,1,10,44,40,5
1463,42.14248037615633,12.503098371277465,3,10,23,20,10
1464,42.12396026525627,12.534593709462802,1,10,6,60,1
1465,42.14893343778984,12.50275760751532,1,10,53,60,1
1466,42.145587590532536,12.496656455512216,1,13,6,50,3
1467,42.14244036535269,12.490147436260855,2,21,27,10,10
1468,42.13914029398321,12.494269910390397,1,7,1,10,8
1469,42.14377662383468,12.48705943092484,3,14,24,50,5
1470,42.146675103724974,12.493630226165946,3,18,50,100,9
1471,42.133237285972285,12.51578474032042,1,11,58,60,3
1472,42.15863522946596,12.503796467843689,2,15,8,50,3
1473,42.15986887168469,12.520685177632592,3,10,34,20,6
1474,42.11767461389272,12.541617362357425,1,14,8,50,1
1475,42.12193281251549,12.534790851878352,2,16,3,30,1
1476,42.15638764102595,12.502134017857832,2,12,12,70,1
1477,42.156423633840674,12.4989391,2,11,43,20,9
1478,42.15772302241637,12.498375855086573,1,14,12,70,5
